name,category,lat,lon,tags
Treubstraat,cycleway,52.0395724,4.3269737,"{""highway"": ""cycleway"", ""name"": ""Treubstraat"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""zone:traffic"": ""NL:urban""}"
Treubstraat,unclassified,52.0395939,4.3271252,"{""cycleway:left"": ""separate"", ""cycleway:right"": ""lane"", ""highway"": ""unclassified"", ""lanes"": ""3"", ""lanes:forward"": ""1"", ""maxspeed"": ""50"", ""name"": ""Treubstraat"", ""sidewalk"": ""both"", ""surface"": ""asphalt"", ""turn:lanes:backward"": ""left;through|right"", ""zone:traffic"": ""NL:urban""}"
Kessler Park,cycleway,52.0392951,4.3264791,"{""highway"": ""cycleway"", ""name"": ""Kessler Park"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""zone:traffic"": ""NL:urban""}"
Treubstraat,cycleway,52.0391702,4.3266981,"{""highway"": ""cycleway"", ""name"": ""Treubstraat"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""zone:traffic"": ""NL:urban""}"
Kessler Park,unclassified,52.0388909,4.3261818,"{""cycleway:left"": ""lane"", ""highway"": ""unclassified"", ""lanes"": ""3"", ""lanes:forward"": ""2"", ""maxspeed"": ""50"", ""name"": ""Kessler Park"", ""source:maxspeed"": ""NL:urban"", ""surface"": ""asphalt"", ""turn:lanes:forward"": ""left;through|right"", ""zone:traffic"": ""NL:urban""}"
Kessler Park,cycleway,52.0389207,4.3262844,"{""highway"": ""cycleway"", ""name"": ""Kessler Park"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""zone:traffic"": ""NL:urban""}"
Kessler Park,cycleway,52.0390436,4.3263162,"{""highway"": ""cycleway"", ""name"": ""Kessler Park"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""zone:traffic"": ""NL:urban""}"
Kessler Park,unclassified,52.0392487,4.3266632,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""unclassified"", ""lanes"": ""3"", ""lanes:backward"": ""1"", ""lanes:forward"": ""2"", ""maxspeed"": ""50"", ""name"": ""Kessler Park"", ""surface"": ""asphalt"", ""turn:lanes:forward"": ""left;through|right"", ""zone:traffic"": ""NL:urban""}"
Visseringlaan,tertiary,52.0359783,4.3288395,"{""cycleway:right"": ""lane"", ""cycleway:right:lane"": ""advisory"", ""highway"": ""tertiary"", ""lanes"": ""1"", ""lit"": ""yes"", ""maxspeed"": ""50"", ""name"": ""Visseringlaan"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""sidewalk:right:surface"": ""paving_stones"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Visseringlaan,tertiary,52.0367937,4.3304658,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""tertiary"", ""lanes"": ""1"", ""lit"": ""yes"", ""maxspeed"": ""50"", ""name"": ""Visseringlaan"", ""oneway"": ""yes"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Visseringlaan,cycleway,52.0367856,4.3305415,"{""highway"": ""cycleway"", ""lit"": ""yes"", ""name"": ""Visseringlaan"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""surface"": ""paving_stones"", ""zone:traffic"": ""NL:urban""}"
Volmerlaan,unclassified,52.0367081,4.3305031,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""unclassified"", ""lanes"": ""2"", ""lit"": ""yes"", ""maxspeed"": ""50"", ""name"": ""Volmerlaan"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Treubstraat,cycleway,52.0393623,4.3268809,"{""highway"": ""cycleway"", ""name"": ""Treubstraat"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""zone:traffic"": ""NL:urban""}"
Volmerlaan,cycleway,52.0392984,4.326797,"{""highway"": ""cycleway"", ""name"": ""Volmerlaan"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""zone:traffic"": ""NL:urban""}"
Kessler Park,unclassified,52.0388098,4.3260637,"{""cycleway:left"": ""lane"", ""highway"": ""unclassified"", ""lanes"": ""2"", ""maxspeed"": ""50"", ""name"": ""Kessler Park"", ""source:maxspeed"": ""NL:urban"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Verrijn Stuartlaan,cycleway,52.039672,4.332838,"{""highway"": ""cycleway"", ""mofa"": ""yes"", ""moped"": ""no"", ""name"": ""Verrijn Stuartlaan"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G11"", ""zone:traffic"": ""NL:urban""}"
Verrijn Stuartlaan,tertiary,52.039716,4.3328309,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""tertiary"", ""lanes"": ""1"", ""lit"": ""yes"", ""maxspeed"": ""50"", ""name"": ""Verrijn Stuartlaan"", ""oneway"": ""yes"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Verrijn Stuartlaan,cycleway,52.0403029,4.3339437,"{""highway"": ""cycleway"", ""lit"": ""yes"", ""mofa"": ""yes"", ""moped"": ""no"", ""name"": ""Verrijn Stuartlaan"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""smoothness"": ""excellent"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G11"", ""zone:traffic"": ""NL:urban""}"
Verrijn Stuartlaan,tertiary,52.0403136,4.3338641,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""tertiary"", ""lanes"": ""1"", ""lit"": ""yes"", ""maxspeed"": ""50"", ""name"": ""Verrijn Stuartlaan"", ""oneway"": ""yes"", ""smoothness"": ""excellent"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Diepenhorstlaan,cycleway,52.0397641,4.3336398,"{""highway"": ""cycleway"", ""lit"": ""yes"", ""mofa"": ""yes"", ""moped"": ""no"", ""name"": ""Diepenhorstlaan"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G11"", ""zone:traffic"": ""NL:urban""}"
Diepenhorstlaan,cycleway,52.0399587,4.3339826,"{""highway"": ""cycleway"", ""lit"": ""yes"", ""mofa"": ""yes"", ""moped"": ""no"", ""name"": ""Diepenhorstlaan"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""smoothness"": ""excellent"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G11"", ""zone:traffic"": ""NL:urban""}"
Diepenhorstlaan,tertiary,52.0399472,4.3338811,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""tertiary"", ""lanes"": ""1"", ""lit"": ""yes"", ""maxspeed"": ""50"", ""name"": ""Diepenhorstlaan"", ""oneway"": ""yes"", ""smoothness"": ""excellent"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Diepenhorstlaan,cycleway,52.0396637,4.3345154,"{""highway"": ""cycleway"", ""lit"": ""yes"", ""mofa"": ""designated"", ""moped"": ""designated"", ""name"": ""Diepenhorstlaan"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""smoothness"": ""excellent"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G12a"", ""zone:traffic"": ""NL:urban""}"
(unnamed),path,52.039806,4.3341936,"{""highway"": ""path"", ""moped"": ""designated""}"
Diepenhorstlaan,cycleway,52.0394292,4.334093,"{""highway"": ""cycleway"", ""lit"": ""yes"", ""mofa"": ""designated"", ""moped"": ""designated"", ""name"": ""Diepenhorstlaan"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G12a"", ""zone:traffic"": ""NL:urban""}"
(unnamed),path,52.0396124,4.33387,"{""highway"": ""path"", ""moped"": ""designated""}"
Diepenhorstlaan,tertiary,52.0398256,4.3336713,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""tertiary"", ""lanes"": ""1"", ""lit"": ""yes"", ""maxspeed"": ""50"", ""name"": ""Diepenhorstlaan"", ""oneway"": ""yes"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
(unnamed),cycleway,52.0401573,4.3333901,"{""highway"": ""cycleway"", ""junction"": ""roundabout"", ""lit"": ""yes"", ""mofa"": ""yes"", ""moped"": ""no"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G11"", ""zone:traffic"": ""NL:urban""}"
Diepenhorstlaan,cycleway,52.0402673,4.3329541,"{""highway"": ""cycleway"", ""lit"": ""yes"", ""mofa"": ""yes"", ""moped"": ""no"", ""name"": ""Diepenhorstlaan"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G11"", ""zone:traffic"": ""NL:urban""}"
Diepenhorstlaan,unclassified,52.0402735,4.3330178,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""unclassified"", ""lanes"": ""1"", ""lit"": ""yes"", ""maxspeed"": ""50"", ""name"": ""Diepenhorstlaan"", ""oneway"": ""yes"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Diepenhorstlaan,cycleway,52.0404623,4.3331941,"{""highway"": ""cycleway"", ""lit"": ""yes"", ""mofa"": ""yes"", ""moped"": ""no"", ""name"": ""Diepenhorstlaan"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G11"", ""zone:traffic"": ""NL:urban""}"
Diepenhorstlaan,unclassified,52.0413468,4.3318483,"{""cycleway:right"": ""lane"", ""highway"": ""unclassified"", ""lanes"": ""1"", ""maxspeed"": ""50"", ""name"": ""Diepenhorstlaan"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Diepenhorstlaan,unclassified,52.0404197,4.3331668,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""unclassified"", ""lanes"": ""1"", ""lit"": ""yes"", ""maxspeed"": ""50"", ""name"": ""Diepenhorstlaan"", ""oneway"": ""yes"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
(unnamed),tertiary,52.0400644,4.3335243,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""tertiary"", ""junction"": ""roundabout"", ""lanes"": ""1"", ""lit"": ""yes"", ""maxspeed"": ""50"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
(unnamed),tertiary,52.0400691,4.3332192,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""tertiary"", ""junction"": ""roundabout"", ""lanes"": ""1"", ""lit"": ""yes"", ""maxspeed"": ""50"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Verrijn Stuartlaan,cycleway,52.0404898,4.3336739,"{""highway"": ""cycleway"", ""lit"": ""yes"", ""mofa"": ""yes"", ""moped"": ""no"", ""name"": ""Verrijn Stuartlaan"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G11"", ""zone:traffic"": ""NL:urban""}"
Verrijn Stuartlaan,tertiary,52.0404444,4.3336824,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""tertiary"", ""lanes"": ""1"", ""lit"": ""yes"", ""maxspeed"": ""50"", ""name"": ""Verrijn Stuartlaan"", ""oneway"": ""yes"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Verrijn Stuartlaan,cycleway,52.0400467,4.3329055,"{""highway"": ""cycleway"", ""lit"": ""yes"", ""mofa"": ""yes"", ""moped"": ""no"", ""name"": ""Verrijn Stuartlaan"", ""oneway"": ""yes"", ""sidewalk"": ""right"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G11"", ""zone:traffic"": ""NL:urban""}"
Verrijn Stuartlaan,tertiary,52.0400389,4.332969,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""tertiary"", ""lanes"": ""1"", ""lit"": ""yes"", ""maxspeed"": ""50"", ""name"": ""Verrijn Stuartlaan"", ""oneway"": ""yes"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Van Benthemlaan,unclassified,52.0417801,4.3414095,"{""cycleway:both"": ""no"", ""highway"": ""unclassified"", ""lane_markings"": ""no"", ""lit"": ""yes"", ""maxspeed"": ""50"", ""name"": ""Van Benthemlaan"", ""parking:lane:both"": ""parallel"", ""sidewalk"": ""both"", ""sidewalk:both:surface"": ""paving_stones"", ""source"": ""survey"", ""source:maxspeed"": ""NL:urban"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Van Benthemlaan,unclassified,52.0423396,4.3405571,"{""highway"": ""unclassified"", ""lane_markings"": ""no"", ""lit"": ""yes"", ""maxspeed"": ""50"", ""name"": ""Van Benthemlaan"", ""sidewalk"": ""both"", ""source:maxspeed"": ""NL:urban"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
(unnamed),service,52.0418699,4.3411201,"{""highway"": ""service"", ""source"": ""survey"", ""surface"": ""paving_stones""}"
(unnamed),service,52.0416464,4.3410798,"{""access"": ""private"", ""highway"": ""service"", ""source"": ""survey""}"
(unnamed),service,52.0417525,4.3409152,"{""access"": ""private"", ""highway"": ""service"", ""source"": ""survey""}"
(unnamed),service,52.0417644,4.3412805,"{""highway"": ""service"", ""source"": ""survey"", ""surface"": ""paving_stones""}"
Van Rijnweg,living_street,52.0189102,4.3257354,"{""highway"": ""living_street"", ""maxspeed"": ""15"", ""name"": ""Van Rijnweg"", ""smoothness"": ""excellent"", ""start_date"": ""2013-04"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Van Rijnweg,residential,52.019173,4.3254993,"{""highway"": ""residential"", ""lit"": ""yes"", ""maxspeed"": ""30"", ""name"": ""Van Rijnweg"", ""sidewalk"": ""left"", ""sidewalk:left:surface"": ""paving_stones"", ""smoothness"": ""good"", ""start_date"": ""2013-04"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
(unnamed),footway,52.0222705,4.3209034,"{""highway"": ""footway""}"
Oude Zwethpad,unclassified,52.0228581,4.3213647,"{""capacity:disabled"": ""yes"", ""highway"": ""unclassified"", ""lane_markings"": ""no"", ""maxspeed"": ""30"", ""name"": ""Oude Zwethpad"", ""parking:right:orientation"": ""parallel"", ""sidewalk"": ""no"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Oude Zwethpad,unclassified,52.0230161,4.3218227,"{""highway"": ""unclassified"", ""lane_markings"": ""no"", ""maxspeed"": ""30"", ""name"": ""Oude Zwethpad"", ""sidewalk"": ""no"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
(unnamed),footway,52.0221454,4.3209981,"{""highway"": ""footway""}"
(unnamed),footway,52.0415029,4.3438013,"{""bicycle"": ""dismount"", ""highway"": ""footway"", ""surface"": ""paving_stones""}"
Sionsweg,residential,52.0137124,4.3277462,"{""highway"": ""residential"", ""lanes"": ""2"", ""lit"": ""yes"", ""maxaxleload"": ""5"", ""maxspeed"": ""50"", ""maxweight"": ""20"", ""name"": ""Sionsweg"", ""name:etymology:wikidata"": ""Q934795"", ""sidewalk"": ""left"", ""source"": ""survey"", ""surface"": ""paving_stones"", ""width"": ""3"", ""zone:traffic"": ""NL:urban""}"
Sionsweg,residential,52.01361,4.3275082,"{""highway"": ""residential"", ""lanes"": ""2"", ""lit"": ""yes"", ""maxaxleload"": ""5"", ""maxspeed"": ""50"", ""maxweight"": ""20"", ""name"": ""Sionsweg"", ""name:etymology:wikidata"": ""Q934795"", ""sidewalk"": ""no"", ""source"": ""survey"", ""surface"": ""asphalt"", ""width"": ""3"", ""zone:traffic"": ""NL:urban""}"
(unnamed),footway,52.0433894,4.3314932,"{""highway"": ""footway""}"
Bogaardplein,cycleway,52.0351654,4.3159262,"{""bicycle"": ""designated"", ""highway"": ""cycleway"", ""mofa"": ""designated"", ""moped"": ""designated"", ""name"": ""Bogaardplein"", ""oneway"": ""no"", ""sidewalk"": ""right"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G12a""}"
Harpsingel,cycleway,52.034971,4.3191572,"{""highway"": ""cycleway"", ""mofa"": ""yes"", ""moped"": ""no"", ""name"": ""Harpsingel"", ""name:etymology:wikidata"": ""Q47369"", ""oneway"": ""yes"", ""traffic_sign"": ""NL:G11"", ""zone:traffic"": ""NL:urban""}"
Harpsingel,cycleway,52.0349131,4.3189599,"{""highway"": ""cycleway"", ""mofa"": ""yes"", ""moped"": ""no"", ""name"": ""Harpsingel"", ""name:etymology:wikidata"": ""Q47369"", ""oneway"": ""yes"", ""traffic_sign"": ""NL:G11"", ""zone:traffic"": ""NL:urban""}"
(unnamed),footway,52.0609715,4.341024,"{""highway"": ""footway"", ""lit"": ""no"", ""surface"": ""asphalt""}"
(unnamed),steps,52.0570934,4.3379752,"{""handrail"": ""yes"", ""highway"": ""steps"", ""incline"": ""up"", ""ramp"": ""separate"", ""ramp:wheelchair"": ""separate""}"
Sir Winston Churchilllaan,service,52.0379793,4.322995,"{""highway"": ""service"", ""lanes"": ""1"", ""name"": ""Sir Winston Churchilllaan"", ""name:etymology:wikidata"": ""Q8016"", ""official_name"": ""Sir Winston Churchillln"", ""oneway"": ""yes"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Sir Winston Churchilllaan,service,52.0378892,4.3230223,"{""highway"": ""service"", ""lanes"": ""1"", ""name"": ""Sir Winston Churchilllaan"", ""name:etymology:wikidata"": ""Q8016"", ""official_name"": ""Sir Winston Churchillln"", ""oneway"": ""yes"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Sir Winston Churchilllaan,busway,52.037822,4.3228186,"{""embedded_rails"": ""tram"", ""highway"": ""busway"", ""lanes"": ""2"", ""maxspeed"": ""50"", ""maxspeed:source"": ""NL:urban"", ""name"": ""Sir Winston Churchilllaan"", ""name:etymology:wikidata"": ""Q8016"", ""official_name"": ""Sir Winston Churchillln"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Sir Winston Churchilllaan,busway,52.037941,4.3230023,"{""embedded_rails"": ""tram"", ""highway"": ""busway"", ""lanes"": ""2"", ""maxspeed"": ""50"", ""maxspeed:source"": ""NL:urban"", ""name"": ""Sir Winston Churchilllaan"", ""name:etymology:wikidata"": ""Q8016"", ""official_name"": ""Sir Winston Churchillln"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Sir Winston Churchilllaan,tertiary,52.0380655,4.3228874,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""50"", ""name"": ""Sir Winston Churchilllaan"", ""name:etymology:wikidata"": ""Q8016"", ""official_name"": ""Sir Winston Churchillln"", ""oneway"": ""yes"", ""surface"": ""asphalt"", ""turn:lanes"": ""left|through"", ""zone:traffic"": ""NL:urban""}"
Sir Winston Churchilllaan,service,52.0379816,4.3229137,"{""highway"": ""service"", ""lanes"": ""1"", ""name"": ""Sir Winston Churchilllaan"", ""name:etymology:wikidata"": ""Q8016"", ""official_name"": ""Sir Winston Churchillln"", ""oneway"": ""yes"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
(unnamed),cycleway,52.0324547,4.3099722,"{""highway"": ""cycleway"", ""mofa"": ""yes"", ""moped"": ""no"", ""oneway"": ""yes"", ""traffic_sign"": ""NL:G11"", ""zone:traffic"": ""NL:urban""}"
Haantje,residential,52.018608,4.3388847,"{""highway"": ""residential"", ""lanes"": ""2"", ""lit"": ""yes"", ""maxspeed"": ""50"", ""name"": ""Haantje"", ""name:etymology:wikidata"": ""Q2407484"", ""sidewalk"": ""left"", ""sidewalk:left:surface"": ""paving_stones"", ""smoothness"": ""intermediate"", ""surface"": ""paving_stones"", ""zone:traffic"": ""NL:urban""}"
Laan van 't Haantje,cycleway,52.0223728,4.3413203,"{""cutting"": ""yes"", ""foot"": ""yes"", ""highway"": ""cycleway"", ""lit"": ""yes"", ""mofa"": ""designated"", ""moped"": ""no"", ""name"": ""Laan van 't Haantje"", ""name:etymology:wikidata"": ""Q2407484"", ""oneway"": ""no"", ""segregated"": ""yes"", ""sidewalk"": ""right"", ""sidewalk:surface"": ""paving_stones"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G11"", ""zone:traffic"": ""NL:urban""}"
Laan van 't Haantje,tertiary,52.0230048,4.3428368,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""lit"": ""yes"", ""maxspeed"": ""50"", ""name"": ""Laan van 't Haantje"", ""name:etymology:wikidata"": ""Q2407484"", ""smoothness"": ""excellent"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Laan van 't Haantje,tertiary,52.021794,4.3402075,"{""bicycle"": ""use_sidepath"", ""foot"": ""use_sidepath"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""lit"": ""yes"", ""maxspeed"": ""50"", ""name"": ""Laan van 't Haantje"", ""name:etymology:wikidata"": ""Q2407484"", ""surface"": ""asphalt"", ""zone:traffic"": ""NL:urban""}"
Laan van 't Haantje,cycleway,52.0217173,4.3397289,"{""foot"": ""yes"", ""highway"": ""cycleway"", ""lit"": ""yes"", ""mofa"": ""designated"", ""moped"": ""no"", ""name"": ""Laan van 't Haantje"", ""name:etymology:wikidata"": ""Q2407484"", ""oneway"": ""no"", ""segregated"": ""yes"", ""sidewalk"": ""right"", ""sidewalk:surface"": ""paving_stones"", ""surface"": ""asphalt"", ""traffic_sign"": ""NL:G11"", ""zone:traffic"": ""NL:urban""}"
